"anno,N,9,0","regione,C,254","cod_Staz,C,254","CAS,C,254","sostanza,C,254","conc_max,N,33,15","conc_media,N,33,15","X_ETRS89N3,N,33,15","Y_ETRS89N3,N,33,15","SQA_MA,N,33,15","SQA_CMA,N,33,15","misure,N,9,0","m_positive,N,9,0","LOQ,N,33,15","liv_contam,C,254"
2020,Lombardia,POAD3VDCA1LO1,111988-49-9,TIACLOPRID,0,0,553349,5013045.9999,0.1,0,2,0,0.03,Non quantificabile
2020,Lombardia,POAD3VDCA1LO1,115-29-7,ENDOSULFAN,0,0,553349,5013045.9999,0.005,0.01,2,0,0.05,Non quantificabile
2020,Lombardia,POAD3VDCA1LO1,115-32-2,DICOFOL,0,0,553349,5013045.9999,0.0013,0,2,0,0.01,Non quantificabile
2020,Lombardia,POLSADCA1LO1,7286-69-3,SEBUTILAZINA,0,0,526308.856,5023917.3639,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,POLSADCA1LO1,7287-19-6,PROMETRINA,0,0,526308.856,5023917.3639,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,POLSADCA1LO1,74070-46-5,ACLONIFEN,0,0,526308.856,5023917.3639,0.12,0.12,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,77732-09-3,OXADIXIL,0,0,526308.856,5023917.3639,0.1,0,4,0,0.02,Non quantificabile
2020,Lombardia,POLSADCA1LO1,7786-34-7,MEVINPHOS,0,0,526308.856,5023917.3639,0.01,0,1,0,0.005,Non quantificabile
2020,Lombardia,POLSADCA1LO1,81406-37-3,FLUROXIPIR-MEPTIL,0,0,526308.856,5023917.3639,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,81777-89-1,CLOMAZONE,0,0,526308.856,5023917.3639,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,83055-99-6,BENSULFURON-METILE,0,0,526308.856,5023917.3639,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,93-76-5,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0,0,526308.856,5023917.3639,0.5,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,94-74-6,MCPA,0,0,526308.856,5023917.3639,0.5,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0,0,526308.856,5023917.3639,0.5,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSADCA1LO1,959-98-8,"ENDOSULFAN, alfa",0,0,526308.856,5023917.3639,0.005,0.01,4,0,0.05,Non quantificabile
2020,Lombardia,POLSADCA1LO1,99105-77-8,SULCOTRIONE,0,0,526308.856,5023917.3639,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,POLSSEMACA1LO1,1066-51-9,AMPA,0.096,0.067,519849.041,5039768.2129,0.1,0,4,4,0,Entro i limiti
2020,Lombardia,POLSSEMACA1LO1,886-50-0,TERBUTRINA,0,0,519849.041,5039768.2129,0.065,0.34,4,0,0.01,Non quantificabile
2020,Lombardia,POLSSEMACA1LO1,959-98-8,"ENDOSULFAN, alfa",0,0,519849.041,5039768.2129,0.005,0.01,4,0,0.05,Non quantificabile
2020,Lombardia,POLSSEMACA1LO1,10606-46-9,"2,4-DICOFOL",0,0,519849.041,5039768.2129,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,POMBCA1LO2,99105-77-8,SULCOTRIONE,0.14,0.04625,581490,4995206.9999,0.1,0,4,1,0.03,Entro i limiti
2020,Lombardia,N0080884IR1,RAGGR_2,DDT totale,0,0,501123.024,4989951.0379,0.025,0,20,0,0.01,Non quantificabile
2020,Lombardia,POOG3MGCICA1LO2,RAGGR_2,DDT totale,0,0,587137,5006658.9999,0.025,0,20,0,0.01,Non quantificabile
2020,Lombardia,0013281IR1,1071-83-6,GLIFOSATE,0.07,0.043,656774.36,4990301.1499,0.1,0,5,2,0.05,Entro i limiti
2020,Lombardia,N00800102921LO1,83055-99-6,BENSULFURON-METILE,0,0,602203,5148496.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N008001B1LO1,131860-33-8,AZOSSISTROBINA,0,0,549741,5111737.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,0013281IR1,1066-51-9,AMPA,1.18,0.76,656774.36,4990301.1499,0.1,0,5,5,0,Superiore ai limiti
2020,Lombardia,0013281IR1,25057-89-0,BENTAZONE,0.038,0.0264,656774.36,4990301.1499,0.5,0,5,3,0.03,Non quantificabile
2020,Lombardia,0013281IR1,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0.07,0.0304,656774.36,4990301.1499,0.5,0,5,2,0.03,Non quantificabile
2020,Lombardia,0013281IR1,131860-33-8,AZOSSISTROBINA,0.052,0.0224,656774.36,4990301.1499,0.1,0,5,1,0.03,Non quantificabile
2020,Lombardia,0013281IR1,135410-20-7,ACETAMIPRID,0.032,0.0184,656774.36,4990301.1499,0.1,0,5,1,0.03,Non quantificabile
2020,Lombardia,0013281IR1,188425-85-6,BOSCALID,0.03,0.018,656774.36,4990301.1499,0.1,0,5,1,0.03,Non quantificabile
2020,Lombardia,0013281IR1,57837-19-1,METALAXIL,0.22,0.052,656774.36,4990301.1499,0.1,0,5,1,0.02,Entro i limiti
2020,Lombardia,0013281IR1,81406-37-3,FLUROXIPIR-MEPTIL,0.034,0.0198,656774.36,4990301.1499,0.1,0,5,1,0.0325,Non quantificabile
2020,Lombardia,0013281IR1,834-12-8,AMETRINA,0.02,0.008,656774.36,4990301.1499,0.1,0,5,1,0.01,Non quantificabile
2020,Lombardia,0013281IR1,139-40-2,PROPAZINA,0,0,656774.36,4990301.1499,0.1,0,5,0,0.02,Non quantificabile
2020,Lombardia,0013281IR1,142459-58-3,FLUFENACET,0,0,656774.36,4990301.1499,0.1,0,5,0,0.02,Non quantificabile
2020,Lombardia,FTDECA1IR1,470-90-6,CLORFENVINFOS,0,0,649750.528,4997270.0029,0.1,0.3,5,0,0.02,Non quantificabile
2020,Lombardia,FTDECA1IR1,50-29-3,"DDT, pp",0,0,649750.528,4997270.0029,0.01,0,5,0,0.01,Non quantificabile
2020,Lombardia,FTDECA1IR1,5103-71-9,CLORDANO-alfa,0,0,649750.528,4997270.0029,0.1,0,5,0,0.01,Non quantificabile
2020,Lombardia,FTDECA1IR1,5103-74-2,TRANS-CHLORDANE,0,0,649750.528,4997270.0029,0.1,0,5,0,0.01,Non quantificabile
2020,Lombardia,FTDECA1IR1,51218-49-6,PRETILACLOR,0,0,649750.528,4997270.0029,0.1,0,5,0,0.02,Non quantificabile
2020,Lombardia,FTDECA1IR1,51235-04-2,ESAZINONE,0,0,649750.528,4997270.0029,0.1,0,5,0,0.02,Non quantificabile
2020,Lombardia,FTDECA1IR1,53112-28-0,PIRIMETANIL,0,0,649750.528,4997270.0029,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,N0080981151LO1,33213-65-9,"ENDOSULFAN, beta",0,0,471583.864,5076480.1859,0.005,0.01,4,0,0.05,Non quantificabile
2020,Lombardia,N0080981151LO1,333-41-5,DIAZINON,0,0,471583.864,5076480.1859,0.1,0,1,0,0.02,Non quantificabile
2020,Lombardia,N0080981151LO1,34123-59-6,ISOPROTURON,0,0,471583.864,5076480.1859,0.3,1,4,0,0.03,Non quantificabile
2020,Lombardia,N0080981151LO1,3424-82-6,"DDE, op",0,0,471583.864,5076480.1859,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N00819IR1,33213-65-9,"ENDOSULFAN, beta",0,0,680439.808,4987210.1329,0.005,0.01,2,0,0.05,Non quantificabile
2020,Lombardia,N008001B1LO1,23103-98-2,PIRIMICARB,0,0,549741,5111737.9999,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,00108614IR2,120162-55-2,AZIMSULFURON,0,0,657489,4990501.9999,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,001098160011IR1,94-74-6,MCPA,0,0,513138,5033000.9999,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,001098160011IR1,99105-77-8,SULCOTRIONE,0,0,513138,5033000.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,0013311IR1,10265-92-6,METAMIDOFOS,0,0,575121,4998596.9999,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,0013311IR1,1031-07-8,ENDOSULFAN-SOLFATO,0,0,575121,4998596.9999,0.1,0,4,0,0.05,Non quantificabile
2020,Lombardia,0013311IR1,10606-46-9,"2,4-DICOFOL",0,0,575121,4998596.9999,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,0013311IR1,115-29-7,ENDOSULFAN,0,0,575121,4998596.9999,0.005,0.01,4,0,0.05,Non quantificabile
2020,Lombardia,N008060008121LO1,111991-09-4,NICOSULFURON,0,0,601787,5074661.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,FTCA1IR1,6190-65-4,ATRAZINA DESETIL,0,0,665800.216,4995980.0529,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,N008060008121LO1,115-29-7,ENDOSULFAN,0,0,601787,5074661.9999,0.005,0.01,3,0,0.05,Non quantificabile
2020,Lombardia,FTCA1IR1,62-73-7,DICLORVOS,0,0,665800.216,4995980.0529,0.0006,0.0007,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,51218-45-2,METOLACLOR,0.06,0.02,658850.383,4998410.0049,0.1,0,5,1,0.02,Non quantificabile
2020,Lombardia,FTMOCA1IR1,81777-89-1,CLOMAZONE,0.13,0.038,658850.383,4998410.0049,0.1,0,5,1,0.03,Entro i limiti
2020,Lombardia,FTMOCA1IR1,7786-34-7,MEVINPHOS,0,0,658850.383,4998410.0049,0.01,0,5,0,0.025,Non quantificabile
2020,Lombardia,FTMOCA1IR1,1007-28-9,ATRAZINA DESISOPROPIL,0,0,658850.383,4998410.0049,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,101205-02-1,CICLOXIDIM,0,0,658850.383,4998410.0049,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,10265-92-6,METAMIDOFOS,0,0,658850.383,4998410.0049,0.5,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,1031-07-8,ENDOSULFAN-SOLFATO,0,0,658850.383,4998410.0049,0.1,0,5,0,0.05,Non quantificabile
2020,Lombardia,FTMOCA1IR1,153719-23-4,TIAMETOXAM,0,0,658850.383,4998410.0049,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,1582-09-8,TRIFLURALIN,0,0,658850.383,4998410.0049,0.03,0,5,0,0.02,Non quantificabile
2020,Lombardia,FTMOCA1IR1,15972-60-8,ALACLOR,0,0,658850.383,4998410.0049,0.3,0.7,5,0,0.02,Non quantificabile
2020,Lombardia,FTMOCA1IR1,1698-60-8,CLORIDAZON,0,0,658850.383,4998410.0049,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,188425-85-6,BOSCALID,0,0,658850.383,4998410.0049,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,FTMOCA1IR1,1912-24-9,ATRAZINA,0,0,658850.383,4998410.0049,0.6,2,5,0,0.02,Non quantificabile
2020,Lombardia,N008001006031LO1,111988-49-9,TIACLOPRID,0,0,541923.281,5081529.4019,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,N008001006031LO1,111991-09-4,NICOSULFURON,0,0,541923.281,5081529.4019,0.1,0,1,0,0.03,Non quantificabile
2020,Lombardia,N008001006031LO1,115-29-7,ENDOSULFAN,0,0,541923.281,5081529.4019,0.005,0.01,1,0,0.05,Non quantificabile
2020,Lombardia,N008001006162LO1,319-85-7,ESACLOROCICLOESANO beta,0,0,552952.982,5072929.4379,0.02,0.04,4,0,0.01,Non quantificabile
2020,Lombardia,N008001006162LO1,319-86-8,ESACLOROCICLOESANO delta,0,0,552952.982,5072929.4379,0.02,0.04,4,0,0.01,Non quantificabile
2020,Lombardia,N008001006A1LO1,56-38-2,PARATION-ETILE,0,0,553704,5088667.9999,0.01,0,3,0,0.02,Non quantificabile
2020,Lombardia,N008001006A1LO1,57-74-9,CLORDANO,0,0,553704,5088667.9999,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N008001006A1LO1,57837-19-1,METALAXIL,0,0,553704,5088667.9999,0.1,0,3,0,0.02,Non quantificabile
2020,Lombardia,N008001006A1LO1,58-89-9,ESACLOROCICLOESANO gamma,0,0,553704,5088667.9999,0.02,0.04,3,0,0.01,Non quantificabile
2020,Lombardia,N008001006A1LO1,60-51-5,DIMETOATO,0,0,553704,5088667.9999,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N008001006A1LO1,62-73-7,DICLORVOS,0,0,553704,5088667.9999,0.0006,0.0007,3,0,0.03,Non quantificabile
2020,Lombardia,N008001018101LO1,886-50-0,TERBUTRINA,0,0,530799,5126841.9999,0.065,0.34,4,0,0.01,Non quantificabile
2020,Lombardia,N0080010182IR1,99105-77-8,SULCOTRIONE,0,0,531489,5120812.9999,0.1,0,6,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,141112-29-0,ISOXAFLUTOLE,0,0,597084,5126600.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,153719-23-4,TIAMETOXAM,0,0,597084,5126600.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,1698-60-8,CLORIDAZON,0,0,597084,5126600.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,188425-85-6,BOSCALID,0,0,597084,5126600.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,2032-65-7,METIOCARB,0,0,597084,5126600.9999,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N0080010222LO1,21087-64-9,METRIBUZIN,0,0,597084,5126600.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,330-55-2,LINURON,0,0,597084,5126600.9999,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080010222LO1,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0,0,597084,5126600.9999,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N008001023091LO1,83055-99-6,BENSULFURON-METILE,0,0,568272.886,5078699.2789,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N008001023091LO1,834-12-8,AMETRINA,0,0,568272.886,5078699.2789,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N008001023131LO1,319-86-8,ESACLOROCICLOESANO delta,0,0,567145,5072539.9999,0.02,0.04,3,0,0.01,Non quantificabile
2020,Lombardia,N008001023131LO1,53-19-0,"DDD, op",0,0,567145,5072539.9999,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N008001023161LO1,2921-88-2,CLORPIRIFOS,0,0,563432.75,5067959.4159,0.03,0.1,3,0,0.02,Non quantificabile
2020,Lombardia,N008001023161LO1,298-00-0,PARATION-METILE,0,0,563432.75,5067959.4159,0.01,0,3,0,0.02,Non quantificabile
2020,Lombardia,N0080010234LO1,93-65-2,MECOPROP,0,0,568512.858,5077889.2769,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,93-76-5,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0,0,568512.858,5077889.2769,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,94-74-6,MCPA,0,0,568512.858,5077889.2769,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0,0,568512.858,5077889.2769,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,959-98-8,"ENDOSULFAN, alfa",0,0,568512.858,5077889.2769,0.005,0.01,4,0,0.05,Non quantificabile
2020,Lombardia,N0080010234LO1,99105-77-8,SULCOTRIONE,0,0,568512.858,5077889.2769,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,104206-82-8,MESOTRIONE,0,0,568512.858,5077889.2769,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,10606-46-9,"2,4-DICOFOL",0,0,568512.858,5077889.2769,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080010234LO1,1071-83-6,GLIFOSATE,0,0,568512.858,5077889.2769,0.1,0,4,0,0.05,Non quantificabile
2020,Lombardia,N0080010234LO1,107534-96-3,TEBUCONAZOLO,0,0,568512.858,5077889.2769,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,110488-70-5,DIMETOMORF,0,0,568512.858,5077889.2769,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,1113-02-6,OMETOATO,0,0,568512.858,5077889.2769,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010234LO1,111988-49-9,TIACLOPRID,0,0,568512.858,5077889.2769,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010237LO1,93-65-2,MECOPROP,0,0,555526.529,5030943.0649,0.5,0,5,0,0.03,Non quantificabile
2020,Lombardia,N008001055012IR1,239110-15-7,FLUOPICOLIDE,0,0,500543.646,5075714.9849,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010551LO1,51235-04-2,ESAZINONE,0,0,511806,5072258.9999,0.1,0,3,0,0.02,Non quantificabile
2020,Lombardia,N0080010552LO1,239110-15-7,FLUOPICOLIDE,0,0,505773.577,5073330.8959,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080010552LO2,115-32-2,DICOFOL,0,0,508319,5072145.9999,0.0013,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080010762LO1,34123-59-6,ISOPROTURON,0,0,563712,5006215.9999,0.3,1,4,0,0.03,Non quantificabile
2020,Lombardia,N00800109101011LO1,2008-58-4,"2,6-DICLOROBENZAMMIDE",0,0,513023,5059085.9999,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N00800109101011LO1,56-38-2,PARATION-ETILE,0,0,513023,5059085.9999,0.01,0,3,0,0.02,Non quantificabile
2020,Lombardia,N00800109101012LO1,6190-65-4,ATRAZINA DESETIL,0,0,511213.262,5053250.2319,0.1,0,5,0,0.01,Non quantificabile
2020,Lombardia,N00800109101012LO1,62-73-7,DICLORVOS,0,0,511213.262,5053250.2319,0.0006,0.0007,5,0,0.03,Non quantificabile
2020,Lombardia,N00800109101012LO1,66246-88-6,PENCONAZOLO,0,0,511213.262,5053250.2319,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,N00800109101131LO2,188425-85-6,BOSCALID,0,0,511299,5063471.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00800109101131LO2,298-00-0,PARATION-METILE,0,0,511299,5063471.9999,0.01,0,3,0,0.02,Non quantificabile
2020,Lombardia,N00800109101131LO2,301-12-2,OSSIDEMETON-METILE,0,0,511299,5063471.9999,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00800109101131LO2,314-40-9,BROMACILE,0,0,511299,5063471.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00800110LO1,94-74-6,MCPA,0,0,541328.862,5049983.9499,0.5,0,1,0,0.03,Non quantificabile
2020,Lombardia,N0080011251LO1,83055-99-6,BENSULFURON-METILE,0,0,554163,5113336.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080011251LO1,834-12-8,AMETRINA,0,0,554163,5113336.9999,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080011251LO1,84087-01-4,QUINCLORAC,0,0,554163,5113336.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080011251LO1,865318-97-4,AMETOCTRADIN,0,0,554163,5113336.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080011251LO1,25057-89-0,BENTAZONE,0,0,554163,5113336.9999,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N00800112BLO1,83055-99-6,BENSULFURON-METILE,0,0,551015,5013269.9999,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00800112LO1,53112-28-0,PIRIMETANIL,0,0,538138.959,5020770.3139,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080011482LO1,25057-89-0,BENTAZONE,0,0,518688.913,5096690.5239,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080011482LO1,28044-83-9,EPTACLORO ENDO EPOSSIDO,0,0,518688.913,5096690.5239,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080011482LO1,28159-98-0,CIBUTRINA,0,0,518688.913,5096690.5239,0.0025,0.016,4,0,0.01,Non quantificabile
2020,Lombardia,N0080011482LO1,28249-77-6,TIOBENCARB,0,0,518688.913,5096690.5239,0.1,0,4,0,0.02,Non quantificabile
2020,Lombardia,N0080011482LO1,2921-88-2,CLORPIRIFOS,0,0,518688.913,5096690.5239,0.03,0.1,4,0,0.02,Non quantificabile
2020,Lombardia,N00800119101012LO1,83055-99-6,BENSULFURON-METILE,0,0,528712.117,5056604.9249,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,N00800119101012LO1,834-12-8,AMETRINA,0,0,528712.117,5056604.9249,0.1,0,5,0,0.01,Non quantificabile
2020,Lombardia,N00800119101012LO1,84087-01-4,QUINCLORAC,0,0,528712.117,5056604.9249,0.1,0,5,0,0.03,Non quantificabile
2020,Lombardia,N0080011931LO1,1912-24-9,ATRAZINA,0,0,544045,5021063.9999,0.6,2,3,0,0.01,Non quantificabile
2020,Lombardia,N0080011931LO1,2921-88-2,CLORPIRIFOS,0,0,544045,5021063.9999,0.03,0.1,3,0,0.02,Non quantificabile
2020,Lombardia,N0080014LO1,118134-30-8,SPIROXAMINA,0,0,594487.795,5121058.0659,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080015LO1,77732-09-3,OXADIXIL,0,0,587123,5115523.3269,0.1,0,4,0,0.02,Non quantificabile
2020,Lombardia,N0080015LO2,81777-89-1,CLOMAZONE,0,0,569773,5113063.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080016LO1,5103-71-9,CLORDANO-alfa,0,0,557373,5112014.9999,0.1,0,5,0,0.01,Non quantificabile
2020,Lombardia,N0080019LO2,1066-51-9,AMPA,0.067,0.028,534875,5064974.9999,0.1,0,4,1,0.03,Non quantificabile
2020,Lombardia,N0080019LO2,104206-82-8,MESOTRIONE,0,0,534875,5064974.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N008001A1LO1,10265-92-6,METAMIDOFOS,0,0,484927,5058432.9999,0.5,0,4,0,0.03,Non quantificabile
2020,Lombardia,N008001A1LO1,1031-07-8,ENDOSULFAN-SOLFATO,0,0,484927,5058432.9999,0.1,0,4,0,0.05,Non quantificabile
2020,Lombardia,N008001B1LO1,2212-67-1,MOLINATE,0,0,549741,5111737.9999,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N008001B1LO1,2275-18-5,PROTOATO,0,0,549741,5111737.9999,0.1,0,4,0,0.01,Non quantificabile
2020,Lombardia,N008001B1LO1,2303-17-5,TRIALLATE,0,0,549741,5111737.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080222LO1,53112-28-0,PIRIMETANIL,0,0,509772.868,4991820.8849,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080222LO1,55-38-9,FENTION,0,0,509772.868,4991820.8849,0.01,0,3,0,0.005,Non quantificabile
2020,Lombardia,N00804100201011LO1,5103-74-2,TRANS-CHLORDANE,0,0,489783.626,5074200.1739,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N00804100201011LO1,62-73-7,DICLORVOS,0,0,489783.626,5074200.1739,0.0006,0.0007,3,0,0.03,Non quantificabile
2020,Lombardia,N00804100201011LO1,93-65-2,MECOPROP,0,0,489783.626,5074200.1739,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00804100201011LO1,93-76-5,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0,0,489783.626,5074200.1739,0.5,0,3,0,0.03,Non quantificabile
2020,Lombardia,N00804100201021IR1,5103-74-2,TRANS-CHLORDANE,0,0,490853.607,5072630.2159,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N00804100201021IR1,51218-45-2,METOLACLOR,0,0,490853.607,5072630.2159,0.1,0,3,0,0.01,Non quantificabile
2020,Lombardia,N00804100201021IR1,51218-49-6,PRETILACLOR,0,0,490853.607,5072630.2159,0.1,0,3,0,0.02,Non quantificabile
2020,Lombardia,N00804100201021IR1,51235-04-2,ESAZINONE,0,0,490853.607,5072630.2159,0.1,0,3,0,0.02,Non quantificabile
2020,Lombardia,N00804100201021IR1,84087-01-4,QUINCLORAC,0,0,490853.607,5072630.2159,0.1,0,3,0,0.03,Non quantificabile
2020,Lombardia,N0080410020107012LO1,115-32-2,DICOFOL,0,0,508066,5041929.9999,0.0013,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080410020107012LO1,118134-30-8,SPIROXAMINA,0,0,508066,5041929.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080410020107012LO1,120162-55-2,AZIMSULFURON,0,0,508066,5041929.9999,0.1,0,4,0,0.03,Non quantificabile
2020,Lombardia,N0080410020107012LO1,121-75-5,MALATION,0,0,508066,5041929.9999,0.01,0,4,0,0.01,Non quantificabile
2020,Lombardia,N0080410020107012LO1,1912-24-9,ATRAZINA,0,0,508066,5041929.9999,0.6,2,4,0,0.01,Non quantificabile
