"anno,N,9,0","regione,C,254","cod_Staz,C,254","CAS,C,254","sostanza,C,254","conc_max,N,33,15","conc_media,N,33,15","X_ETRS89N3,N,33,15","Y_ETRS89N3,N,33,15","SQA_MA,N,33,15","SQA_CMA,N,33,15","misure,N,9,0","m_positive,N,9,0","LOQ,N,33,15","liv_contam,C,254"
2020,Sicilia,IT19LW04343A,1582-09-8,TRIFLURALIN,0,0,858863.4299,4213355.6236,0.03,0,7,0,0.001,Non quantificabile
2020,Sicilia,IT19LW04343A,1593-77-7,DODEMORF,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.002,Non quantificabile
2020,Sicilia,IT19LW04343A,15972-60-8,ALACLOR,0,0,858863.4299,4213355.6236,0.3,0.7,7,0,0.001,Non quantificabile
2020,Sicilia,IT19LW04343A,161326-34-7,FENAMIDONE,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.005,Non quantificabile
2020,Sicilia,IT19LW04343A,56-38-2,PARATION-ETILE,0,0,858863.4299,4213355.6236,0.01,0,7,0,0.003,Non quantificabile
2020,Sicilia,IT19LW04343A,56-72-4,CUMAFOS,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.002,Non quantificabile
2020,Sicilia,IT19LW04343A,709-98-8,PROPANIL,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.005,Non quantificabile
2020,Sicilia,IT19LW04343A,71626-11-4,BENALAXIL,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.005,Non quantificabile
2020,Sicilia,IT19LW04343A,834-12-8,AMETRINA,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.005,Non quantificabile
2020,Sicilia,IT19LW04343A,83-79-4,ROTENONE,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.01,Non quantificabile
2020,Sicilia,IT19LW04343A,86479-06-3,ESAFLUMURON,0,0,858863.4299,4213355.6236,0.1,0,7,0,0.005,Non quantificabile
2020,Sicilia,IT19LW04343A,86-50-0,AZINFOS-METILE,0,0,858863.4299,4213355.6236,0.01,0,7,0,0.003,Non quantificabile
2020,Sicilia,IT19LW04343A,886-50-0,TERBUTRINA,0,0,858863.4299,4213355.6236,0.065,0.34,7,0,0.001,Non quantificabile
2020,Sicilia,IT19LW04343A,93-65-2,MECOPROP,0,0,858863.4299,4213355.6236,0.5,0,7,0,0.01,Non quantificabile
2020,Sicilia,IT19LW0572,116-29-0,TETRADIFON,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW0572,117428-22-5,PICOXISTROBIN,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.02,Non quantificabile
2020,Sicilia,IT19LW0572,118134-30-8,SPIROXAMINA,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW0572,118-74-1,ESACLOROBENZENE,0,0,877435.1977,4211098.5766,0.005,0.05,2,0,0.0006,Non quantificabile
2020,Sicilia,IT19LW0572,119168-77-3,TEBUFENPIRAD,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,120116-88-3,CIAZOFAMID,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,120923-37-7,AMIDOSULFURON,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.0125,Non quantificabile
2020,Sicilia,IT19LW0572,120928-09-8,FENAZAQUIN,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW0572,121552-61-2,CIPRODINIL,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.007,Non quantificabile
2020,Sicilia,IT19LW0572,121-75-5,MALATION,0,0,877435.1977,4211098.5766,0.01,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW0572,122-14-5,FENITROTION,0,0,877435.1977,4211098.5766,0.01,0,2,0,0.003,Non quantificabile
2020,Sicilia,IT19LW0572,122-34-9,SIMAZINA,0,0,877435.1977,4211098.5766,1,4,2,0,0.0025,Non quantificabile
2020,Sicilia,IT19LW0572,122931-48-0,RIMSULFURON,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.0025,Non quantificabile
2020,Sicilia,IT19LW0572,123312-89-0,PIMETROZINA,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.006,Non quantificabile
2020,Sicilia,IT19LW0572,124495-18-7,CHINOSSIFEN,0,0,877435.1977,4211098.5766,0.15,2.7,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,126833-17-8,FENHEXAMID,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,131341-86-1,FLUDIOXONIL,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.0075,Non quantificabile
2020,Sicilia,IT19LW0572,131807-57-3,FAMOXADONE,0,0,877435.1977,4211098.5766,0.1,0,1,0,0.001,Non quantificabile
2020,Sicilia,IT19LW0572,131860-33-8,AZOSSISTROBINA,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,13194-48-4,ETOPROFOS,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.003,Non quantificabile
2020,Sicilia,IT19LW0572,133-06-2,CAPTANO,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW0572,133-07-3,FOLPET,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW0572,134098-61-6,FENPIROXIMATE,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW0572,13457-18-6,PIRAZOFOS,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW0572,834-12-8,AMETRINA,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,83-79-4,ROTENONE,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW0572,86479-06-3,ESAFLUMURON,0,0,877435.1977,4211098.5766,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW0572,86-50-0,AZINFOS-METILE,0,0,877435.1977,4211098.5766,0.01,0,2,0,0.0065,Non quantificabile
2020,Sicilia,IT19LW06335,133-06-2,CAPTANO,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW06335,133-07-3,FOLPET,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW06335,134098-61-6,FENPIROXIMATE,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW06335,13457-18-6,PIRAZOFOS,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.006,Non quantificabile
2020,Sicilia,IT19LW06335,135410-20-7,ACETAMIPRID,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW06335,138261-41-3,IMIDACLOPRID,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.002,Non quantificabile
2020,Sicilia,IT19LW06335,103055-07-8,LUFENURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,140923-17-7,IPROVALICARB,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,153719-23-4,TIAMETOXAM,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.009,Non quantificabile
2020,Sicilia,IT19LW06335,15545-48-9,CLOROTOLURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW06335,156052-68-5,ZOXAMIDE,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,1563-66-2,CARBOFURAN,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW06335,158062-67-0,FLONICAMID,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.015,Non quantificabile
2020,Sicilia,IT19LW06335,1582-09-8,TRIFLURALIN,0,0,901634.8536,4179218.8585,0.03,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW06335,1593-77-7,DODEMORF,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.002,Non quantificabile
2020,Sicilia,IT19LW06335,15972-60-8,ALACLOR,0,0,901634.8536,4179218.8585,0.3,0.7,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW06335,1918-02-1,PICLORAM,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,19937-59-8,METOXURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.003,Non quantificabile
2020,Sicilia,IT19LW06335,2032-65-7,METIOCARB,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,28159-98-0,CIBUTRINA,0,0,901634.8536,4179218.8585,0.0025,0.016,2,0,0.0007,Non quantificabile
2020,Sicilia,IT19LW06335,2921-88-2,CLORPIRIFOS,0,0,901634.8536,4179218.8585,0.03,0.1,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,55335-06-3,TRICLOPIR,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.02,Non quantificabile
2020,Sicilia,IT19LW06335,55-38-9,FENTION,0,0,901634.8536,4179218.8585,0.01,0,2,0,0.003,Non quantificabile
2020,Sicilia,IT19LW06335,66246-88-6,PENCONAZOLO,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.008,Non quantificabile
2020,Sicilia,IT19LW06335,67129-08-2,METAZACLOR,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,79538-32-2,TEFLUTRIN,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.0006,Non quantificabile
2020,Sicilia,IT19LW06335,80844-07-1,ETOFENPROX,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,81334-34-1,IMAZAPIR,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.007,Non quantificabile
2020,Sicilia,IT19LW06335,81777-89-1,CLOMAZONE,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW06335,82097-50-5,TRIASULFURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.007,Non quantificabile
2020,Sicilia,IT19LW06335,82558-50-7,ISOXABEN,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW06335,82560-54-1,BENFURACARB,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW06335,83121-18-0,TEFLUBENZURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.007,Non quantificabile
2020,Sicilia,IT19LW06335,834-12-8,AMETRINA,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,83-79-4,ROTENONE,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW06335,86479-06-3,ESAFLUMURON,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,86-50-0,AZINFOS-METILE,0,0,901634.8536,4179218.8585,0.01,0,2,0,0.003,Non quantificabile
2020,Sicilia,IT19LW06335,886-50-0,TERBUTRINA,0,0,901634.8536,4179218.8585,0.065,0.34,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW06335,88671-89-0,MICLOBUTANIL,0,0,901634.8536,4179218.8585,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW06335,93-65-2,MECOPROP,0,0,901634.8536,4179218.8585,0.5,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW07721,153233-91-1,ETOXAZOLO,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW07721,153719-23-4,TIAMETOXAM,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.009,Non quantificabile
2020,Sicilia,IT19LW07721,15545-48-9,CLOROTOLURON,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW07721,156052-68-5,ZOXAMIDE,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.005,Non quantificabile
2020,Sicilia,IT19LW07721,1563-66-2,CARBOFURAN,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.004,Non quantificabile
2020,Sicilia,IT19LW07721,158062-67-0,FLONICAMID,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.015,Non quantificabile
2020,Sicilia,IT19LW07721,1582-09-8,TRIFLURALIN,0,0,975277.5352,4129106.8423,0.03,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW07721,1593-77-7,DODEMORF,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.002,Non quantificabile
2020,Sicilia,IT19LW07721,15972-60-8,ALACLOR,0,0,975277.5352,4129106.8423,0.3,0.7,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW07721,298-04-4,DISULFOTON,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW07721,41483-43-6,BUPIRIMATE,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.002,Non quantificabile
2020,Sicilia,IT19LW07721,42576-02-3,BIFENOX,0,0,975277.5352,4129106.8423,0.012,0.04,2,0,0.001,Non quantificabile
2020,Sicilia,IT19LW07721,42874-03-3,OXIFLUORFEN,0,0,975277.5352,4129106.8423,0.1,0,2,0,0.01,Non quantificabile
2020,Sicilia,IT19LW07721,74070-46-5,ACLONIFEN,0,0,975277.5352,4129106.8423,0.12,0.12,2,0,0.02,Non quantificabile
2020,Sicilia,IT19RW03902,86-50-0,AZINFOS-METILE,0,0,882499.7332,4225665.4754,0.01,0,9,0,0.00455556,Non quantificabile
2020,Sicilia,IT19RW04302,15972-60-8,ALACLOR,0,0,862523.7045,4208548.5295,0.3,0.7,9,0,0.001,Non quantificabile
2020,Sicilia,IT19RW04302,161326-34-7,FENAMIDONE,0,0,862523.7045,4208548.5295,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04302,81777-89-1,CLOMAZONE,0,0,862523.7045,4208548.5295,0.1,0,9,0,0.01,Non quantificabile
2020,Sicilia,IT19RW04302,99-30-9,DICLORAN,0,0,862523.7045,4208548.5295,0.1,0,9,0,0.001,Non quantificabile
2020,Sicilia,IT19RW04302,709-98-8,PROPANIL,0,0,862523.7045,4208548.5295,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04303,119168-77-3,TEBUFENPIRAD,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04303,120116-88-3,CIAZOFAMID,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04303,140923-17-7,IPROVALICARB,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04303,220899-03-6,METRAFENONE,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.005,Non quantificabile
2020,Sicilia,IT19RW04303,22224-92-6,FENAMIFOS,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.001,Non quantificabile
2020,Sicilia,IT19RW04303,23103-98-2,PIRIMICARB,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.0053125,Non quantificabile
2020,Sicilia,IT19RW04303,2312-35-8,PROPARGITE,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.02,Non quantificabile
2020,Sicilia,IT19RW04303,23135-22-0,OXAMIL,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.01,Non quantificabile
2020,Sicilia,IT19RW04303,23560-59-0,EPTENOFOS,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.005875,Non quantificabile
2020,Sicilia,IT19RW04303,55335-06-3,TRICLOPIR,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.02,Non quantificabile
2020,Sicilia,IT19RW04303,55-38-9,FENTION,0,0,853858.2615,4218328.9418,0.01,0,8,0,0.003,Non quantificabile
2020,Sicilia,IT19RW04303,67747-09-5,PROCLORAZ,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.01,Non quantificabile
2020,Sicilia,IT19RW04303,6923-22-4,MONOCROTOFOS,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.00375,Non quantificabile
2020,Sicilia,IT19RW04303,69327-76-0,BUPROFEZIN,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.0045,Non quantificabile
2020,Sicilia,IT19RW04303,82560-54-1,BENFURACARB,0,0,853858.2615,4218328.9418,0.1,0,8,0,0.01,Non quantificabile
2020,Sicilia,IT19RW05401,1918-02-1,PICLORAM,0,0,820712.9639,4171957.8678,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05401,2032-65-7,METIOCARB,0,0,820712.9639,4171957.8678,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05401,95737-68-1,PYRIPROXYFEN,0,0,820712.9639,4171957.8678,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05401,957-51-7,DIFENAMIDE,0,0,820712.9639,4171957.8678,0.1,0,9,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05403,314-40-9,BROMACILE,0.01,0.01,831436.0393,4181839.6987,0.1,0,6,6,0,Non quantificabile
2020,Sicilia,IT19RW05403,101463-69-8,FLUFENOXURON,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05403,10265-92-6,METAMIDOFOS,0,0,831436.0393,4181839.6987,0.5,0,6,0,0.001,Non quantificabile
2020,Sicilia,IT19RW05403,103055-07-8,LUFENURON,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05403,122-14-5,FENITROTION,0,0,831436.0393,4181839.6987,0.01,0,6,0,0.003,Non quantificabile
2020,Sicilia,IT19RW05403,122-34-9,SIMAZINA,0,0,831436.0393,4181839.6987,1,4,6,0,0.002,Non quantificabile
2020,Sicilia,IT19RW05403,122931-48-0,RIMSULFURON,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.002,Non quantificabile
2020,Sicilia,IT19RW05403,123312-89-0,PIMETROZINA,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.002,Non quantificabile
2020,Sicilia,IT19RW05403,156052-68-5,ZOXAMIDE,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.02,Non quantificabile
2020,Sicilia,IT19RW05403,1563-66-2,CARBOFURAN,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.001,Non quantificabile
2020,Sicilia,IT19RW05403,158062-67-0,FLONICAMID,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05403,1582-09-8,TRIFLURALIN,0,0,831436.0393,4181839.6987,0.03,0,6,0,0.001,Non quantificabile
2020,Sicilia,IT19RW05403,1593-77-7,DODEMORF,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.002,Non quantificabile
2020,Sicilia,IT19RW05403,15972-60-8,ALACLOR,0,0,831436.0393,4181839.6987,0.3,0.7,6,0,0.001,Non quantificabile
2020,Sicilia,IT19RW05403,32809-16-8,PROCIMIDONE,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.01,Non quantificabile
2020,Sicilia,IT19RW05403,330-55-2,LINURON,0,0,831436.0393,4181839.6987,0.5,0,6,0,0.002,Non quantificabile
2020,Sicilia,IT19RW05403,33089-61-1,AMITRAZ,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.02,Non quantificabile
2020,Sicilia,IT19RW05403,34123-59-6,ISOPROTURON,0,0,831436.0393,4181839.6987,0.3,1,6,0,0.001,Non quantificabile
2020,Sicilia,IT19RW05403,35367-38-5,DIFLUBENZURON,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.005,Non quantificabile
2020,Sicilia,IT19RW05403,35554-44-0,IMAZALIL,0,0,831436.0393,4181839.6987,0.1,0,6,0,0.01,Non quantificabile
