"anno,N,9,0","regione,C,254","cod_Staz,C,254","CAS,C,254","sostanza,C,254","conc_max,N,33,15","conc_media,N,33,15","X_ETRS89N3,N,33,15","Y_ETRS89N3,N,33,15","SQA_MA,N,33,15","SQA_CMA,N,33,15","misure,N,9,0","m_positive,N,9,0","LOQ,N,33,15","liv_contam,C,254"
2020,Liguria,IT07AGAG04,2921-88-2,CLORPIRIFOS,0,0,408278,4854293.9999,0.03,0.1,4,0,0.01,Non quantificabile
2020,Liguria,IT07AGAG04,28159-98-0,CIBUTRINA,0,0,408278,4854293.9999,0.0025,0.016,5,0,0.01,Non quantificabile
2020,Liguria,IT07AGAG04,2642-71-9,AZINFOS-ETILE,0,0,408278,4854293.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CDCDFOCE,188425-85-6,BOSCALID,0.32,0.1715,437789,4880233.9999,0.1,0,6,6,0,Superiore ai limiti
2020,Liguria,IT07CDCDFOCE,175013-18-0,PIRACLOSTROBIN,0.01,0.01,437789,4880233.9999,0.1,0,2,2,0,Non quantificabile
2020,Liguria,IT07CDCDFOCE,161050-58-4,METOSSIFENOZIDE,0.08,0.0342,437789,4880233.9999,0.1,0,5,5,0,Entro i limiti
2020,Liguria,IT07CDCDFOCE,131860-33-8,AZOSSISTROBINA,0.28,0.14333333,437789,4880233.9999,0.1,0,6,6,0,Entro i limiti
2020,Liguria,IT07CDCDFOCE,126833-17-8,FENHEXAMID,0.08,0.04,437789,4880233.9999,0.1,0,3,3,0,Entro i limiti
2020,Liguria,IT07CDCDFOCE,121552-61-2,CIPRODINIL,0.22,0.0965,437789,4880233.9999,0.1,0,6,6,0,Entro i limiti
2020,Liguria,IT07CDCDFOCE,110488-70-5,DIMETOMORF,0.49,0.15483333,437789,4880233.9999,0.1,0,6,6,0,Superiore ai limiti
2020,Liguria,IT07CDCDFOCE,1071-83-6,GLIFOSATE,19,4.668,437789,4880233.9999,0.1,0,5,5,0,Superiore ai limiti
2020,Liguria,IT07CDCDFOCE,1066-51-9,AMPA,8.1,6.54,437789,4880233.9999,0.1,0,5,5,0,Superiore ai limiti
2020,Liguria,IT07CDCDFOCE,10605-21-7,CARBENDAZIM,0.32,0.17333333,437789,4880233.9999,0.1,0,6,6,0,Superiore ai limiti
2020,Liguria,IT07CDCDFOCE,94-74-6,MCPA,0.06,0.0175,437789,4880233.9999,0.5,0,6,2,0.0125,Non quantificabile
2020,Liguria,IT07CDCDFOCE,60-51-5,DIMETOATO,0.02,0.01083333,437789,4880233.9999,0.5,0,6,2,0.0125,Non quantificabile
2020,Liguria,IT07CDCDFOCE,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02,0.00875,437789,4880233.9999,0.5,0,4,1,0.01,Non quantificabile
2020,Liguria,IT07CDCDFOCE,39148-24-8,FOSETIL-ALLUMINIO,0.04,0.016,437789,4880233.9999,0.1,0,5,1,0.02,Non quantificabile
2020,Liguria,IT07CDCDFOCE,1113-02-6,OMETOATO,0,0,437789,4880233.9999,0.5,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,121-75-5,MALATION,0,0,437789,4880233.9999,0.01,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,15972-60-8,ALACLOR,0,0,437789,4880233.9999,0.3,0.7,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,1912-24-9,ATRAZINA,0,0,437789,4880233.9999,0.6,2,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,25057-89-0,BENTAZONE,0,0,437789,4880233.9999,0.5,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,2642-71-9,AZINFOS-ETILE,0,0,437789,4880233.9999,0.01,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,28159-98-0,CIBUTRINA,0,0,437789,4880233.9999,0.0025,0.016,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,2921-88-2,CLORPIRIFOS,0,0,437789,4880233.9999,0.03,0.1,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,298-00-0,PARATION-METILE,0,0,437789,4880233.9999,0.01,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,298-03-3,DEMETON-O,0,0,437789,4880233.9999,0.1,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,319-84-6,ESACLOROCICLOESANO alfa,0,0,437789,4880233.9999,0.02,0.04,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,319-85-7,ESACLOROCICLOESANO beta,0,0,437789,4880233.9999,0.02,0.04,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,319-86-8,ESACLOROCICLOESANO delta,0,0,437789,4880233.9999,0.02,0.04,3,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,330-54-1,DIURON,0,0,437789,4880233.9999,0.2,1.8,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,330-55-2,LINURON,0,0,437789,4880233.9999,0.5,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,33213-65-9,"ENDOSULFAN, beta",0,0,437789,4880233.9999,0.005,0.01,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,34123-59-6,ISOPROTURON,0,0,437789,4880233.9999,0.3,1,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,3424-82-6,"DDE, op",0,0,437789,4880233.9999,0.1,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,42576-02-3,BIFENOX,0,0,437789,4880233.9999,0.012,0.04,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,470-90-6,CLORFENVINFOS,0,0,437789,4880233.9999,0.1,0.3,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,50-29-3,"DDT, pp",0,0,437789,4880233.9999,0.01,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,53-19-0,"DDD, op",0,0,437789,4880233.9999,0.1,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,55-38-9,FENTION,0,0,437789,4880233.9999,0.01,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,56-38-2,PARATION-ETILE,0,0,437789,4880233.9999,0.01,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,58-89-9,ESACLOROCICLOESANO gamma,0,0,437789,4880233.9999,0.02,0.04,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,5915-41-3,TERBUTILAZINA,0,0,437789,4880233.9999,0.5,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,608-73-1,ESACLOROCICLOESANO,0,0,437789,4880233.9999,0.02,0.04,4,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,62-73-7,DICLORVOS,0,0,437789,4880233.9999,0.0006,0.0007,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,7786-34-7,MEVINPHOS,0,0,437789,4880233.9999,0.01,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,886-50-0,TERBUTRINA,0,0,437789,4880233.9999,0.065,0.34,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,93-65-2,MECOPROP,0,0,437789,4880233.9999,0.5,0,1,0,0.02,Non quantificabile
2020,Liguria,IT07CDCDFOCE,93-76-5,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0,0,437789,4880233.9999,0.5,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,86-50-0,AZINFOS-METILE,0,0,437789,4880233.9999,0.01,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,959-98-8,"ENDOSULFAN, alfa",0,0,437789,4880233.9999,0.005,0.01,6,0,0.03,Non quantificabile
2020,Liguria,IT07CDCDFOCE,10265-92-6,METAMIDOFOS,0,0,437789,4880233.9999,0.5,0,6,0,0.01166667,Non quantificabile
2020,Liguria,IT07CDCDFOCE,1031-07-8,ENDOSULFAN-SOLFATO,0,0,437789,4880233.9999,0.1,0,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,1066-51-9,AMPA,0.09,0.03,436246,4877909.9999,0.1,0,4,1,0.02,Entro i limiti
2020,Liguria,IT07CTCT02M,1071-83-6,GLIFOSATE,0.07,0.025,436246,4877909.9999,0.1,0,4,1,0.02,Non quantificabile
2020,Liguria,IT07CTCT02M,10265-92-6,METAMIDOFOS,0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,959-98-8,"ENDOSULFAN, alfa",0,0,436246,4877909.9999,0.005,0.01,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,94-75-7,"2,4-DICLOROFENOSSIACETICO ACIDO",0,0,436246,4877909.9999,0.5,0,3,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,94-74-6,MCPA,0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,93-76-5,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,93-65-2,MECOPROP,0,0,436246,4877909.9999,0.5,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,886-50-0,TERBUTRINA,0,0,436246,4877909.9999,0.065,0.34,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,86-50-0,AZINFOS-METILE,0,0,436246,4877909.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,7786-34-7,MEVINPHOS,0,0,436246,4877909.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,62-73-7,DICLORVOS,0,0,436246,4877909.9999,0.0006,0.0007,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,608-73-1,ESACLOROCICLOESANO,0,0,436246,4877909.9999,0.02,0.04,2,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,3424-82-6,"DDE, op",0,0,436246,4877909.9999,0.1,0,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,34123-59-6,ISOPROTURON,0,0,436246,4877909.9999,0.3,1,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,33213-65-9,"ENDOSULFAN, beta",0,0,436246,4877909.9999,0.005,0.01,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,330-55-2,LINURON,0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,330-54-1,DIURON,0,0,436246,4877909.9999,0.2,1.8,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,319-86-8,ESACLOROCICLOESANO delta,0,0,436246,4877909.9999,0.02,0.04,1,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,319-85-7,ESACLOROCICLOESANO beta,0,0,436246,4877909.9999,0.02,0.04,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,319-84-6,ESACLOROCICLOESANO alfa,0,0,436246,4877909.9999,0.02,0.04,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,298-03-3,DEMETON-O,0,0,436246,4877909.9999,0.1,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,298-00-0,PARATION-METILE,0,0,436246,4877909.9999,0.01,0,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,2921-88-2,CLORPIRIFOS,0,0,436246,4877909.9999,0.03,0.1,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,28159-98-0,CIBUTRINA,0,0,436246,4877909.9999,0.0025,0.016,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,2642-71-9,AZINFOS-ETILE,0,0,436246,4877909.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,25057-89-0,BENTAZONE,0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,1912-24-9,ATRAZINA,0,0,436246,4877909.9999,0.6,2,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,15972-60-8,ALACLOR,0,0,436246,4877909.9999,0.3,0.7,5,0,0.03,Non quantificabile
2020,Liguria,IT07CTCT02M,1582-09-8,TRIFLURALIN,0,0,436246,4877909.9999,0.03,0,4,0,0.025,Non quantificabile
2020,Liguria,IT07CTCT02M,122-34-9,SIMAZINA,0,0,436246,4877909.9999,1,4,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,121-75-5,MALATION,0,0,436246,4877909.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07CTCT02M,1113-02-6,OMETOATO,0,0,436246,4877909.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,188425-85-6,BOSCALID,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,175013-18-0,PIRACLOSTROBIN,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,1646-88-4,ALDICARBSULFONE,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,1634-78-2,MALAOXON,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,161050-58-4,METOSSIFENOZIDE,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,15972-60-8,ALACLOR,0,0,571020,4889682.9999,0.3,0.7,6,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,1582-09-8,TRIFLURALIN,0,0,571020,4889682.9999,0.03,0,4,0,0.025,Non quantificabile
2020,Liguria,IT07MAMA02,1563-66-2,CARBOFURAN,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,156052-68-5,ZOXAMIDE,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,148-79-8,TIABENDAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,14816-18-3,FOXIM,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,143390-89-0,KRESOXIM-METILE,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,141517-21-7,TRIFLOXISTROBIN,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,135319-73-2,EPOSSICONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,131983-72-7,TRITICONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,13194-48-4,ETOPROFOS,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,131860-33-8,AZOSSISTROBINA,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,126833-17-8,FENHEXAMID,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,125116-23-6,METCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,124495-18-7,CHINOSSIFEN,0,0,571020,4889682.9999,0.15,2.7,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,122-34-9,SIMAZINA,0,0,571020,4889682.9999,1,4,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,121-75-5,MALATION,0,0,571020,4889682.9999,0.01,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,121552-61-2,CIPRODINIL,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,120928-09-8,FENAZAQUIN,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,120-36-5,DICLORPROP,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,120116-88-3,CIAZOFAMID,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,119446-68-3,DIFENOCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,119168-77-3,TEBUFENPIRAD,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,118134-30-8,SPIROXAMINA,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,116255-48-2,BROMUCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,114369-43-6,FENBUCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,112410-23-8,TEBUFENOZIDE,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,112281-77-3,TETRACONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,1113-02-6,OMETOATO,0,0,571020,4889682.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,110488-70-5,DIMETOMORF,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,110235-47-7,MEPANIPYRIM,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,107534-96-3,TEBUCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,1071-83-6,GLIFOSATE,0,0,571020,4889682.9999,0.1,0,5,0,0.02,Non quantificabile
2020,Liguria,IT07MAMA02,1066-51-9,AMPA,0,0,571020,4889682.9999,0.1,0,5,0,0.02,Non quantificabile
2020,Liguria,IT07MAMA02,10605-21-7,CARBENDAZIM,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,1031-07-8,ENDOSULFAN-SOLFATO,0,0,571020,4889682.9999,0.1,0,5,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,10265-92-6,METAMIDOFOS,0,0,571020,4889682.9999,0.5,0,4,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,52888-80-9,PROSULFOCARB,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,53112-28-0,PIRIMETANIL,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,53-19-0,"DDD, op",0,0,571020,4889682.9999,0.1,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,55219-65-3,TRIADIMENOL,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,55-38-9,FENTION,0,0,571020,4889682.9999,0.01,0,4,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,563-12-2,ETION,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,56-38-2,PARATION-ETILE,0,0,571020,4889682.9999,0.01,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,57837-19-1,METALAXIL,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,58-89-9,ESACLOROCICLOESANO gamma,0,0,571020,4889682.9999,0.02,0.04,6,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,5915-41-3,TERBUTILAZINA,0,0,571020,4889682.9999,0.5,0,6,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,59669-26-0,TIODICARB,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,60168-88-9,FENARIMOL,0,0,571020,4889682.9999,0.1,0,1,0,0.02,Non quantificabile
2020,Liguria,IT07MAMA02,60-51-5,DIMETOATO,0,0,571020,4889682.9999,0.5,0,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,608-73-1,ESACLOROCICLOESANO,0,0,571020,4889682.9999,0.02,0.04,2,0,0.03,Non quantificabile
2020,Liguria,IT07MAMA02,62-73-7,DICLORVOS,0,0,571020,4889682.9999,0.0006,0.0007,5,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,64628-44-0,TRIFLUMURON,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,66063-05-6,PENCICURON,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,66246-88-6,PENCONAZOLO,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,66332-96-5,FLUTOLANIL,0,0,571020,4889682.9999,0.1,0,1,0,0.02,Non quantificabile
2020,Liguria,IT07MAMA02,67129-08-2,METAZACLOR,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,67747-09-5,PROCLORAZ,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,6923-22-4,MONOCROTOFOS,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,69327-76-0,BUPROFEZIN,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,72490-01-8,FENOXICARB,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,76674-21-0,FLUTRIAFOL,0,0,571020,4889682.9999,0.1,0,1,0,0.02,Non quantificabile
2020,Liguria,IT07MAMA02,77732-09-3,OXADIXIL,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,7786-34-7,MEVINPHOS,0,0,571020,4889682.9999,0.01,0,4,0,0.01,Non quantificabile
2020,Liguria,IT07MAMA02,78587-05-0,EXITIAZOX,0,0,571020,4889682.9999,0.1,0,1,0,0.01,Non quantificabile
