"anno,N,9,0","regione,C,254","cod_Staz,C,254","CAS,C,254","sostanza,C,254","conc_max,N,33,15","conc_media,N,33,15","X_ETRS89N3,N,33,15","Y_ETRS89N3,N,33,15","SQA_MA,N,33,15","SQA_CMA,N,33,15","misure,N,9,0","m_positive,N,9,0","LOQ,N,33,15","liv_contam,C,254"
2020,Provincia Autonoma di Bolzano/Bozen,12022,42874-03-3,OXIFLUORFEN,0,0,674146,5138697.9999,0.1,0,12,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,470-90-6,CLORFENVINFOS,0,0,674146,5138697.9999,0.1,0.3,12,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,6119-92-2,MEPTILDINOCAP,0,0,674146,5138697.9999,0.1,0,12,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,86-50-0,AZINFOS-METILE,0,0,674146,5138697.9999,0.01,0,12,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,865318-97-4,AMETOCTRADIN,0,0,674146,5138697.9999,0.1,0,12,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,RAGGR_2,DDT totale,0,0,678013.55,5149967.4499,0.025,0,55,0,0.004,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,111988-49-9,TIACLOPRID,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,21087-64-9,METRIBUZIN,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,93-65-2,MECOPROP,0,0,674146,5138697.9999,0.5,0,12,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,60-51-5,DIMETOATO,0,0,705947.0868,5188251.1429,0.5,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,608-73-1,ESACLOROCICLOESANO,0,0,705947.0868,5188251.1429,0.02,0.04,10,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,608-93-5,PENTACLOROBENZENE,0,0,705947.0868,5188251.1429,0.007,0,10,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,6190-65-4,ATRAZINA DESETIL,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,62-73-7,DICLORVOS,0,0,705947.0868,5188251.1429,0.0006,0.0007,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,63-25-2,CARBARIL,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,RAGGR_3,TERBUTILAZINA (incluso metabolita),0,0,754978.78,5180970.0199,0.5,0,22,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,RAGGR_2,DDT totale,0,0,754978.78,5180970.0199,0.025,0,55,0,0.004,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,RAGGR_1,ANTIPARASSITARI CICLODIENE,0,0,754978.78,5180970.0199,0.01,0,44,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,RAGGR_4,Eptacloro ed eptacloro epossido,0,0,674146,5138697.9999,0.0000002,0,24,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,RAGGR_2,DDT totale,0,0,674146,5138697.9999,0.025,0,60,0,0.004,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,RAGGR_1,ANTIPARASSITARI CICLODIENE,0,0,674146,5138697.9999,0.01,0,48,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,12022,RAGGR_3,TERBUTILAZINA (incluso metabolita),0,0,674146,5138697.9999,0.5,0,24,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,6119-92-2,MEPTILDINOCAP,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,64628-44-0,TRIFLUMURON,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,658066-35-4,FLUOPYRAM,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,66246-88-6,PENCONAZOLO,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,173584-44-6,INDOXACARB,0,0,669998.8,5123529.7199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,239110-15-7,FLUOPICOLIDE,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,23950-58-5,PROPIZAMIDE,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,2439-10-3,DODINA,0,0,669998.8,5123529.7199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,24579-73-5,PROPAMOCARB,0,0,669998.8,5123529.7199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,25057-89-0,BENTAZONE,0,0,669998.8,5123529.7199,0.5,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,41483-43-6,BUPIRIMATE,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,42576-02-3,BIFENOX,0,0,669998.8,5123529.7199,0.012,0.04,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,10265-92-6,METAMIDOFOS,0,0,669998.8,5123529.7199,0.5,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,42874-03-3,OXIFLUORFEN,0,0,669998.8,5123529.7199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,470-90-6,CLORFENVINFOS,0,0,669998.8,5123529.7199,0.1,0.3,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,82558-50-7,ISOXABEN,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11117,101463-69-8,FLUFENOXURON,0,0,669998.8,5123529.7199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,115-29-7,ENDOSULFAN,0,0,639290.19,5160916.0299,0.005,0.01,4,0,0.005,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,118134-30-8,SPIROXAMINA,0,0,639290.19,5160916.0299,0.1,0,4,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,140923-17-7,IPROVALICARB,0,0,639290.19,5160916.0299,0.1,0,4,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,19666-30-9,OXADIAZON,0,0,639290.19,5160916.0299,0.1,0,4,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,2921-88-2,CLORPIRIFOS,0,0,639290.19,5160916.0299,0.03,0.1,4,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,80844-07-1,ETOFENPROX,0,0,639290.19,5160916.0299,0.1,0,4,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,86-50-0,AZINFOS-METILE,0,0,639290.19,5160916.0299,0.01,0,4,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11144,865318-97-4,AMETOCTRADIN,0,0,639290.19,5160916.0299,0.1,0,4,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,119168-77-3,TEBUFENPIRAD,0,0,697567.4,5186384.0499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,123312-89-0,PIMETROZINA,0,0,697567.4,5186384.0499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,168316-95-8,SPINOSAD,0,0,697567.4,5186384.0499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,36734-19-7,IPRODIONE,0,0,697567.4,5186384.0499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,57837-19-1,METALAXIL,0,0,697567.4,5186384.0499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,57960-19-7,ACEQUINOCYL,0,0,697567.4,5186384.0499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,74070-46-5,ACLONIFEN,0,0,697567.4,5186384.0499,0.12,0.12,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11205,96489-71-3,PIRIDABEN,0,0,697567.4,5186384.0499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,120116-88-3,CIAZOFAMID,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,121-21-1,PIRETRINE,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,121552-61-2,CIPRODINIL,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,121-75-5,MALATION,0,0,678013.55,5149967.4499,0.01,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,122-14-5,FENITROTION,0,0,678013.55,5149967.4499,0.01,0,11,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,122-34-9,SIMAZINA,0,0,678013.55,5149967.4499,1,4,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,122-39-4,DIFENILAMMINA,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,123312-89-0,PIMETROZINA,0,0,678013.55,5149967.4499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,15972-60-8,ALACLOR,0,0,678013.55,5149967.4499,0.3,0.7,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,23103-98-2,PIRIMICARB,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,2312-35-8,PROPARGITE,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,34123-59-6,ISOPROTURON,0,0,678013.55,5149967.4499,0.3,1,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,348635-87-0,AMISULBROM,0,0,678013.55,5149967.4499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,35367-38-5,DIFLUBENZURON,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,36734-19-7,IPRODIONE,0,0,678013.55,5149967.4499,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11212,57960-19-7,ACEQUINOCYL,0,0,678013.55,5149967.4499,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,120116-88-3,CIAZOFAMID,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,121-21-1,PIRETRINE,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,121552-61-2,CIPRODINIL,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,121-75-5,MALATION,0,0,735794.03,5183129.4999,0.01,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,122-34-9,SIMAZINA,0,0,735794.03,5183129.4999,1,4,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,122-39-4,DIFENILAMMINA,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,123312-89-0,PIMETROZINA,0,0,735794.03,5183129.4999,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,124495-18-7,CHINOSSIFEN,0,0,735794.03,5183129.4999,0.15,2.7,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,126833-17-8,FENHEXAMID,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,23950-58-5,PROPIZAMIDE,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,2439-10-3,DODINA,0,0,735794.03,5183129.4999,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,24579-73-5,PROPAMOCARB,0,0,735794.03,5183129.4999,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,25057-89-0,BENTAZONE,0,0,735794.03,5183129.4999,0.5,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,2642-71-9,AZINFOS-ETILE,0,0,735794.03,5183129.4999,0.01,0,6,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,41483-43-6,BUPIRIMATE,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,42576-02-3,BIFENOX,0,0,735794.03,5183129.4999,0.012,0.04,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,42874-03-3,OXIFLUORFEN,0,0,735794.03,5183129.4999,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,470-90-6,CLORFENVINFOS,0,0,735794.03,5183129.4999,0.1,0.3,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,473798-59-3,FENPYRAZAMINE,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,87-86-5,PENTACLOROFENOLO,0,0,735794.03,5183129.4999,0.4,1,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,886-50-0,TERBUTRINA,0,0,735794.03,5183129.4999,0.065,0.34,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,88671-89-0,MICLOBUTANIL,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,907204-31-3,FLUXAPYROXAD,0,0,735794.03,5183129.4999,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,935545-74-7,SPINETORAM,0,0,735794.03,5183129.4999,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11303,93-65-2,MECOPROP,0,0,735794.03,5183129.4999,0.5,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,1071-83-6,GLIFOSATE,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.03,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,107534-96-3,TEBUCONAZOLO,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,110488-70-5,DIMETOMORF,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,2439-10-3,DODINA,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,24579-73-5,PROPAMOCARB,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,25057-89-0,BENTAZONE,0,0,705947.0868,5188251.1429,0.5,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,42576-02-3,BIFENOX,0,0,705947.0868,5188251.1429,0.012,0.04,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,42874-03-3,OXIFLUORFEN,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,470-90-6,CLORFENVINFOS,0,0,705947.0868,5188251.1429,0.1,0.3,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,88671-89-0,MICLOBUTANIL,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,907204-31-3,FLUXAPYROXAD,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,935545-74-7,SPINETORAM,0,0,705947.0868,5188251.1429,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11308,93-65-2,MECOPROP,0,0,705947.0868,5188251.1429,0.5,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,111988-49-9,TIACLOPRID,0,0,723788.31,5188325.3599,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,23950-58-5,PROPIZAMIDE,0,0,723788.31,5188325.3599,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,2439-10-3,DODINA,0,0,723788.31,5188325.3599,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,24579-73-5,PROPAMOCARB,0,0,723788.31,5188325.3599,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,25057-89-0,BENTAZONE,0,0,723788.31,5188325.3599,0.5,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,2642-71-9,AZINFOS-ETILE,0,0,723788.31,5188325.3599,0.01,0,6,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,28159-98-0,CIBUTRINA,0,0,723788.31,5188325.3599,0.0025,0.016,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,2921-88-2,CLORPIRIFOS,0,0,723788.31,5188325.3599,0.03,0.1,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,6119-92-2,MEPTILDINOCAP,0,0,723788.31,5188325.3599,0.1,0,6,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,86-50-0,AZINFOS-METILE,0,0,723788.31,5188325.3599,0.01,0,6,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11345,865318-97-4,AMETOCTRADIN,0,0,723788.31,5188325.3599,0.1,0,6,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,10605-21-7,CARBENDAZIM,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,1066-51-9,AMPA,0,0,754978.78,5180970.0199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,1071-83-6,GLIFOSATE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.03,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,107534-96-3,TEBUCONAZOLO,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,110488-70-5,DIMETOMORF,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,1113-02-6,OMETOATO,0,0,754978.78,5180970.0199,0.5,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,111988-49-9,TIACLOPRID,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,112281-77-3,TETRACONAZOLO,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,112410-23-8,TEBUFENOZIDE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,115-29-7,ENDOSULFAN,0,0,754978.78,5180970.0199,0.005,0.01,11,0,0.005,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,118134-30-8,SPIROXAMINA,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,140923-17-7,IPROVALICARB,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,141517-21-7,TRIFLOXISTROBIN,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,148477-71-8,SPIRODICLOFEN,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,149961-52-4,DIMOSSISTROBINA,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,153233-91-1,ETOXAZOLO,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,153719-23-4,TIAMETOXAM,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,210880-92-5,CLOTHIANIDIN,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,220899-03-6,METRAFENONE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,2303-17-5,TRIALLATE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,2310-17-0,FOSALONE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,23103-98-2,PIRIMICARB,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,2312-35-8,PROPARGITE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,23564-05-8,TIOPHANATE-METHYL,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,239110-15-7,FLUOPICOLIDE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,23950-58-5,PROPIZAMIDE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,2439-10-3,DODINA,0,0,754978.78,5180970.0199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,24579-73-5,PROPAMOCARB,0,0,754978.78,5180970.0199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,25057-89-0,BENTAZONE,0,0,754978.78,5180970.0199,0.5,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,2642-71-9,AZINFOS-ETILE,0,0,754978.78,5180970.0199,0.01,0,11,0,0.0025,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,42576-02-3,BIFENOX,0,0,754978.78,5180970.0199,0.012,0.04,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,42874-03-3,OXIFLUORFEN,0,0,754978.78,5180970.0199,0.1,0,11,0,0.1,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,470-90-6,CLORFENVINFOS,0,0,754978.78,5180970.0199,0.1,0.3,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,473798-59-3,FENPYRAZAMINE,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
2020,Provincia Autonoma di Bolzano/Bozen,11404,865318-97-4,AMETOCTRADIN,0,0,754978.78,5180970.0199,0.1,0,11,0,0.01,Non quantificabile
